bill,year,,support_spent,oppose_spent,neutral_spent,support_hhi,oppose_hhi,neutral_hhi
h00980,2011,187,694.4444444,0,27.8307888,1,,1
h03887,2011,187,3391.211097,0,7500.340281,0.375920707,,0.356545786
h03554,2011,187,1189.034259,0,0,1,,
h03885,2011,187,10842.75,1477.343489,2459.982637,0.794677219,0.385442495,1
h03556,2011,187,0,0,6857.701274,,,0.614435217
h03551,2011,187,0,0,162.9525904,,,0.501531024
h03882,2011,187,76577.59365,61116.32024,0,0.408649313,0.316036323,
h00989,2011,187,3115.361261,0,8693.492104,0.679846527,,0.791793712
h00988,2011,187,18079.10071,0,740.3846154,0.394060688,,1
s00087,2011,187,0,0,9707.631775,,,0.21343625
s00086,2011,187,33.0514924,0,194.2185456,1,,0.912322003
s00085,2011,187,15453.28,0,0,0.672539273,,
s00084,2011,187,0,0,549.0054095,,,0.673500787
s00083,2011,187,6009,0,455.5015194,0.797292485,,0.40441286
s00082,2011,187,21960.80306,1314.101868,20936.90613,0.414213266,0.348744079,0.146102074
s00081,2011,187,0,0,7813.734166,,,0.297844035
h02672,2011,187,694.4444444,0,549.0054095,1,,0.673500787
h03567,2011,187,0,20000,2228.586354,,0.5,0.316808017
s00089,2011,187,939,5055,5150,1,1,1
s00088,2011,187,12046.34,7153.376667,12657.13737,0.81387854,0.727012464,0.56554148
h04152,2011,187,9960.488974,0,1063.038182,0.343776644,,1
h03953,2011,187,0,0,296.948894,,,1
h02670,2011,187,0,0,822.0849802,,,0.511027093
h03954,2011,187,22938.69,0,695.5551111,1,,1
h03959,2011,187,9687.5,0,0,1,,
h00967,2011,187,0,0,27.8307888,,,1
s00701,2011,187,2742.822196,0,146.0674157,0.369047976,,1
h03421,2011,187,0,290,0,,1,
h03425,2011,187,1500,0,0,1,,
h03424,2011,187,39999.96,0,0,1,,
h03427,2011,187,0,0,27.8307888,,,1
h03429,2011,187,7246.469574,0,9151.018571,0.137577738,,0.269868851
h03428,2011,187,1919.672667,0,3333.333333,0.650008934,,1
h04284,2011,187,2548,0,0,1,,
h04285,2011,187,7095.377778,0,3392.868631,0.738907663,,0.591562418
h04286,2011,187,250.34,32.69,0,1,1,
h03779,2011,187,0,0,709.0909091,,,1
h03778,2011,187,4529.91453,16279.53333,2806.699396,0.500177999,0.534552456,0.398016922
h02504,2011,187,375,0,2513.944959,1,,0.365028553
h03770,2011,187,3039.5,0,0,0.725119507,,
h03773,2011,187,0,0,87.0741646,,,0.506901355
h03772,2011,187,0,0,288.1547894,,,0.719333989
h03775,2011,187,5293.12381,0,3364.743629,0.637518455,,0.466798566
h02507,2011,187,0,0,32.49812718,,,1
h03776,2011,187,77184.27329,0,10439.63126,0.330582397,,0.539145178
h00873,2011,187,3354.591429,5636.363636,4452.188439,1,1,0.566942609
h00872,2011,187,0,10557.6604,2110.995514,,0.424382335,0.377525632
h00871,2011,187,12827.52109,0,2980,0.795728208,,0.729741904
s01560,2011,187,0,46.66666667,245.1855049,,1,0.229481361
h00877,2011,187,2625,3000,12101.12627,1,0.78125,0.14100508
s01566,2011,187,0,2580,6604.560965,,1,0.831161841
h00875,2011,187,601.3271429,0,12479.17098,0.995595696,,0.227516125
h00874,2011,187,0,3101.468095,1494.36448,,1,0.437928576
s01340,2011,187,7369.93,0,432.8182759,0.709280384,,0.426671666
h00879,2011,187,47860.645,18199.11429,3150.035387,0.382088571,0.97835765,0.42823785
h00878,2011,187,5284.523333,987.942499,24398.43944,0.68174338,1,0.583443086
h04549,2011,187,0,0,1063.038182,,,1
h02856,2011,187,0,2750,0,,1,
s00173,2011,187,0,0,132.3917539,,,0.356095984
s00172,2011,187,4476.050616,0,285.6184024,0.500386388,,0.27244698
s00171,2011,187,6716.050616,0,104.5609651,0.741116539,,0.500041077
s00170,2011,187,57605.54182,783.4870616,88665.36762,0.270238836,0.506639401,0.160954203
s00177,2011,187,0,0,27.8307888,,,1
s01360,2011,187,0,0,593.162221,,,0.456640163
s01363,2011,187,3437.443643,0,638.6363636,0.504651858,,0.578019529
s01362,2011,187,0,0,79.13808892,,,1
s00179,2011,187,0,4139.428571,27.8307888,,0.865557352,1
h02854,2011,187,12,10268.34327,12322.77091,1,0.281675531,0.157163331
s01368,2011,187,540,0,104.0896954,1,,1
s02495,2011,187,0,0,27.8307888,,,1
s00375,2011,187,816.9991304,0,1791.705027,0.603795449,,0.607739668
s00374,2011,187,20386.95253,0,5456.51717,0.513561948,,0.389317342
h03399,2011,187,48896.71627,28.85714286,86884.84255,0.122286525,1,0.14496932
s01904,2011,187,0,0,7370.75,,,0.355799889
s00371,2011,187,3500,2861.63,1604.560965,1,0.885171698,0.876040172
s00370,2011,187,0,0,393.7409651,,,0.574668774
s00373,2011,187,17615.91919,0,1389.13255,0.489680576,,0.213673197
h03392,2011,187,3009.28,3460,0,1,1,
h03390,2011,187,0,0,344.1734417,,,0.542439085
s00379,2011,187,11953.54,3119.001548,3120.872852,1,1,0.934676285
s00378,2011,187,0,0,226.5121846,,,0.396412606
h03395,2011,187,6897.753643,0,2142.857143,0.226854486,,1
h03173,2011,187,3303.678937,0,38.42213115,0.45178525,,1
h03172,2011,187,279,0,79.13808892,1,,1
h03171,2011,187,375.0246667,0,0,1,,
h01631,2011,187,10535.41013,0,0,0.340404423,,
h03177,2011,187,2358.04394,0,0,0.500515175,,
h03176,2011,187,3304.678937,0,0,0.451562873,,
h03175,2011,187,3716.443643,0,247.0970147,0.437361515,,0.400743939
h01967,2011,187,15825.42208,0,630.9612777,0.512212532,,0.638476083
h01636,2011,187,483.8709677,0,0,1,,
h03179,2011,187,3437.443643,0,0,0.504651858,,
h03178,2011,187,3437.443643,0,0,0.504651858,,
h03805,2011,187,23772.69,0,0,1,,
h01637,2011,187,279,0,0,1,,
h03375,2011,187,0,0,78.3740641,,,0.559933963
h03374,2011,187,0,0,79.13808892,,,1
h03376,2011,187,0,75.35,104.5609651,,1,0.500041077
h03371,2011,187,0,0,549.4062506,,,0.746439558
h03370,2011,187,0,581.3953488,1346.306358,,1,0.345715492
h03372,2011,187,0,640,104.0896954,,1,1
h03803,2011,187,1179.659833,0,0,1,,
h01635,2011,187,540,0,0,1,,
h03029,2011,187,350,0,0,1,,
h01963,2011,187,17406.73414,0,1667.3125,0.384577779,,0.478987983
h04193,2011,187,84419.96524,3504.309524,13712.76167,0.49420173,0.512018762,0.426325422
h01960,2011,187,24932.69933,0,3600.3925,0.930112279,,0.322484258
h03087,2011,187,20519.15,0,0,0.950678745,,
h03085,2011,187,0,0,1448.848176,,,0.333958188
h03084,2011,187,0,76527.18,0,,0.977393773,
h03082,2011,187,27078.23333,0,0,0.994236787,,
h03081,2011,187,3354.591429,0,3040.629419,1,,1
h03239,2011,187,0,0,76.8442623,,,1
h00175,2011,187,4051.888944,0,2695.669412,0.510471198,,0.549710698
h01093,2011,187,29112.5,0,1400.562178,1,,0.546496806
s01772,2011,187,0,0,4952.321352,,,0.771830414
s01773,2011,187,0,0,4329.857368,,,1
s01770,2011,187,3000,0,0,1,,
s01776,2011,187,10162.5,0,0,0.895426261,,
h03809,2011,187,0,0,79.13808892,,,1
s01774,2011,187,0,0,38.42213115,,,1
s01778,2011,187,22385.63667,4000,288.4751422,0.606028984,1,0.646160988
s01779,2011,187,0,0,104.5609651,,,0.500041077
h01289,2011,187,533.3333333,0,0,1,,
s02032,2011,187,17409.97252,4892.222222,5047.071264,0.330552925,0.701770452,0.320507447
s02033,2011,187,37895.33287,0,9012.561043,0.284342572,,0.386784883
s02034,2011,187,416.7468421,0,2695.316512,0.873670817,,1
s02035,2011,187,43208.88685,434.6333333,14570.29179,0.281913133,0.686387456,0.29843524
s02037,2011,187,0,666.835,0,,1,
h04270,2011,187,0,0,10833.33333,,,1
h00360,2011,187,0,0,311.461869,,,1
h04126,2011,187,0,0,1657.387619,,,1
h01561,2011,187,0,1339.65,0,,0.614241037,
s00951,2011,187,404,14582.44428,1621.878869,0.572652191,0.24434918,0.623036965
s00950,2011,187,0,0,1613.028811,,,0.296363422
s00953,2011,187,8335.554667,1050,675.1327638,1,1,1
s00952,2011,187,2000,0,102.2024087,1,,0.656013489
s00955,2011,187,0,166.6666667,3556.646446,,1,0.218620692
s00954,2011,187,278,0,548.7208836,1,,0.481357262
s00957,2011,187,76527.12488,1425.946667,3726.215287,0.399095949,0.793559698,0.249635626
s00956,2011,187,47443.89292,22802.81792,6859.792994,0.45161503,0.59904676,0.332385728
s00959,2011,187,0,0,1954.511397,,,0.454317216
s00958,2011,187,102394.35,2446.45,675.1327638,0.545704819,1,1
h04145,2011,187,7394.148869,0,0,0.504928834,,
s02156,2011,187,339.91,0,0,0.534178459,,
h03622,2011,187,0,1779.37,0,,1,
s02158,2011,187,3433.346842,1219.976822,7929.982048,0.487291284,0.510235739,0.331051705
h02112,2011,187,0,0,575.2356526,,,0.686020894
h02113,2011,187,0,0,415.1986751,,,0.591465684
h02110,2011,187,0,0,395.9854496,,,0.314980846
h02111,2011,187,0,0,104.5609651,,,0.500041077
h02116,2011,187,0,0,415.1986751,,,0.591465684
h02117,2011,187,0,2057.14,142.9830962,,1,0.339618013
h02114,2011,187,10946.08445,80.8,844.9455804,1,1,0.775473748
h02115,2011,187,0,0,415.1986751,,,0.591465684
s01607,2011,187,55332,0,9097.056229,1,,0.841503052
h02118,2011,187,100,0,9991.049615,1,,0.862773463
h02119,2011,187,0,0,415.1986751,,,0.591465684
s01603,2011,187,0,46.66666667,479.9171976,,1,0.469998182
s01600,2011,187,0,0,4207.605905,,,1
h01567,2011,187,990,0,0,1,,
s02108,2011,187,4198.767259,0,12265.48133,0.297711099,,0.216595699
s02109,2011,187,5000,0,0,1,,
h02628,2011,187,0,0,600.0744048,,,0.503606969
h02629,2011,187,0,0,5138.613405,,,1
h02339,2011,187,7578.682523,23469.41432,5341.795748,0.517631164,0.422258605,0.218358286
h02620,2011,187,0,38.05418421,3286.018581,,1,0.288426514
h02621,2011,187,0,0,8446.815055,,,0.406903877
h02622,2011,187,374,17483.2161,5479.27831,1,0.614790239,0.306094841
h02623,2011,187,36045.77768,168078.573,16062.07183,0.32279356,0.513674008,0.512555595
h02336,2011,187,11634.91894,2953.264395,471.0321865,0.714037701,0.342976531,1
h02625,2011,187,2400,39577.83867,7829.674938,1,0.262160351,0.472859954
h02626,2011,187,2107.14,0,2629.560965,1,,0.92284447
h03963,2011,187,66.66666667,0,0,1,,
h03985,2011,187,5146.056513,1666.666667,0,1,1,
s01291,2011,187,0,0,79.13808892,,,1
s00725,2011,187,1732.73,0,0,1,,
s01370,2011,187,6383.333333,0,79.13808892,0.501803135,,1
s00659,2011,187,0,2938.34,0,,1,
s02395,2011,187,109269.6496,26240.74655,36290.86022,0.21085388,0.60917599,0.131056762
h00220,2011,187,0,384.67,0,,1,
h02544,2011,187,866.3848257,0,0,0.926613166,,
s00888,2011,187,26793.588,0,7949.819485,0.8301361,,0.928722804
s00887,2011,187,480,0,14653.99606,1,,0.547800861
s00885,2011,187,0,0,1710,,,0.507540782
s00884,2011,187,0,0,4776.635438,,,0.482840923
s00883,2011,187,0,2793.406863,860.2670287,,0.956252976,0.787286608
s02397,2011,187,468.15,0,2517.042029,1,,0.468063141
h00396,2011,187,0,0,64.51443294,,,1
s02396,2011,187,0,409.5961429,0,,1,
h02758,2011,187,0,0,9583.333333,,,1
h02759,2011,187,861.7949885,4691.209261,14184.60237,1,0.342529629,0.170334872
h02028,2011,187,5707.15,0,0,1,,
h02029,2011,187,0,0,35354.19097,,,0.994098067
s01912,2011,187,14894.22,0,14389.49206,0.678299535,,0.669493786
h02027,2011,187,124152.8989,1799.482756,0,0.321703824,0.958599835,
h02024,2011,187,1.327142857,0,14331.23752,1,,0.163335075
s01911,2011,187,3166.13394,5898.21,18.22875,0.311196071,1,1
h02750,2011,187,0,7638.679427,8549.375,,0.644335217,0.950737377
h02751,2011,187,0,0,14348.79433,,,0.257721234
h02752,2011,187,0,0,104.5609651,,,0.500041077
h02021,2011,187,1052.631579,1230.882353,23850.01355,1,1,0.763011252
h02246,2011,187,444.4444444,1473.262032,5030.530012,1,0.5195668,0.43884577
h02247,2011,187,0,0,4188.824779,,,0.218805947
s01127,2011,187,3400,2904.37,0,1,1,
h02937,2011,187,3437.443643,0,0,0.504651858,,
h01229,2011,187,0,2510.25809,0,,0.221866161,
h01228,2011,187,2287.436923,4502.886216,5092.165046,0.73217008,0.142563384,0.250531236
h02932,2011,187,1718.479545,0,0,0.566681636,,
h02241,2011,187,38650.1327,0,6170.214791,0.064703917,,0.672991569
h01225,2011,187,0,0,9029.132155,,,0.109598539
h01224,2011,187,13383.61652,0,579.2371398,0.536146735,,0.749621304
h01227,2011,187,4711.372957,3509.876353,5823.662073,0.295327642,0.178149855,0.452839967
h01226,2011,187,570.8165232,0,1984.060436,1,,0.754480794
h01221,2011,187,7377.318081,1219.976822,7946.301605,0.214558615,0.510235739,0.227892869
h01220,2011,187,3192.854091,2374.411328,9731.108278,0.188334111,1,0.617468807
h01223,2011,187,7511.805026,2685.710128,1891.482869,0.178884392,0.540750861,0.688109834
h01222,2011,187,5648.402388,0,3970.61697,0.248349106,,0.210123369
h01526,2011,187,36811.78299,1200,16655.21164,0.484629432,1,0.464180953
h01255,2011,187,0,0,593.5506709,,,0.694227118
h01524,2011,187,2090.054776,3758.45743,5068.554506,0.309648074,0.37298716,0.199309013
s00779,2011,187,0,68.46111111,104.5609651,,1,0.500041077
h04349,2011,187,2862.859832,16547.25286,15426.06096,0.618254523,0.460889162,0.340995588
h01525,2011,187,0,0,2427.083333,,,1
s00771,2011,187,0,4663.369894,5992.006929,,0.337635743,0.275849123
h01522,2011,187,1891.853899,16886.5074,5577.650916,1,0.960422285,0.238599072
s00773,2011,187,0,0,239.5027559,,,1
s00772,2011,187,19001.4119,0,361.8096306,0.242286311,,1
s00774,2011,187,0,0,104.5609651,,,0.500041077
s02398,2011,187,0,0,701.9697414,,,1
h01131,2011,187,7149.032182,0,104.5609651,0.567933497,,0.500041077
s01824,2011,187,0,0,344.1734417,,,0.542439085
h01132,2011,187,3715.277778,0,415.1986751,0.523102454,,0.591465684
h01134,2011,187,4500.454404,0,104.5609651,1,,0.500041077
s01820,2011,187,0,0,38.42213115,,,1
h01136,2011,187,16214.09886,157292.5005,81942.08157,0.22918686,0.050447109,0.178197051
h01139,2011,187,286,0,597.1490922,1,,0.611928813
h01138,2011,187,4594.271087,0,483.3333333,0.503153908,,1
h01253,2011,187,0,0,415.1986751,,,0.591465684
s03400,2011,187,0,1484.684667,0,,1,
s01828,2011,187,0,0,456.5510553,,,0.222808613
h01049,2011,187,8972.329193,8773.697873,27.8307888,0.612407356,0.495128136,1
h01826,2011,187,11714.28571,0,5138.613405,1,,1
h01824,2011,187,1250,1682.692308,104.5609651,1,1,0.500041077
h01823,2011,187,4000,0,27.8307888,1,,1
h01822,2011,187,2740,850.92,0,0.538467686,0.542842051,
h00268,2011,187,5755.368666,0,76.95731248,0.756788507,,1
h00269,2011,187,0,341.5384615,3646.180002,,1,0.841955068
h00266,2011,187,1474.28417,17174.41003,132297.4505,0.591587751,0.196664106,0.288705398
h00267,2011,187,0,26290.447,1394.887707,,0.442281025,0.55706489
h01043,2011,187,6687.084545,0,3575,0.507224685,,0.685070175
h00265,2011,187,21387.29048,50,1050.778429,0.876399107,1,0.65186861
h00262,2011,187,6283.051492,0,5824.573194,0.495572693,,0.436839372
h01044,2011,187,0,0,453.6208063,,,0.502687812
h01047,2011,187,2959.083333,0,7222.222222,1,,1
h01046,2011,187,18.945,0,2367.724426,1,,1
h00886,2011,187,0,24240.57941,17201.5363,,0.348891736,0.611118886
h02802,2011,187,0,0,1013.966558,,,0.328686512
s00418,2011,187,39106.00938,5369.397345,6914.941827,0.789147187,0.197583705,0.373508139
s00419,2011,187,10729.6965,4557.393279,19951.45973,0.344099295,0.35252057,0.122805757
h00887,2011,187,633.0514924,0,23715.96549,0.901032125,,0.149798677
s00414,2011,187,670.35,77043.81674,6103.42201,0.620912983,0.494602544,0.316642462
h02809,2011,187,2105.853872,0,660,0.65714477,,0.504132231
s00416,2011,187,7904.82,0,810.8108108,1,,1
s00417,2011,187,0,4410.502925,0,,0.154558529,
s00410,2011,187,7517.28,6301.582242,1547.02381,0.467774236,0.281822947,0.781755229
s00411,2011,187,42327.83857,1125.059167,838.5457499,0.149468898,0.604127695,0.404323349
s00412,2011,187,0,18696.51578,9327.792252,,0.588193996,0.514596075
s00413,2011,187,1339.529444,22010.42115,3659.086553,0.419821833,0.39753179,0.944724639
h00662,2011,187,0,1354.761905,683.9260444,,0.556339399,0.729294102
h00660,2011,187,0,0,7295.4775,,,0.988078193
h00661,2011,187,480,0,8342.378901,1,,0.342019898
h00666,2011,187,0,3250,0,,1,
h01029,2011,187,27374.93899,31676.1719,17884.16827,0.797157305,0.50339329,0.159588188
h00664,2011,187,0,0,4485.058696,,,1
h00665,2011,187,0,1639.65,0,,0.443509896,
h03883,2011,187,40482.83,25347.2,37895.86,0.928960811,0.542010103,1
h00668,2011,187,11000,0,0,0.537190083,,
h01741,2011,187,14480.32388,0,2500,0.514670004,,1
s01371,2011,187,0,0,27.8307888,,,1
s01123,2011,187,59970,0,0,0.500000125,,
s01358,2011,187,0,0,79.13808892,,,1
s01122,2011,187,7218.18875,0,0,1,,
h01991,2011,187,3968.589744,15725.41602,6383.080036,1,0.421781486,0.416107419
s01121,2011,187,8730.952381,0,188.4307573,1,,0.504801782
s02770,2011,187,0,0,43650,,,0.515357636
h00408,2011,187,700.11,0,0,1,,
h00126,2011,187,445.6104444,15010.8873,38957.39331,0.994780423,0.438592662,0.093976787
h00403,2011,187,4315.904091,0,2314.882597,1,,0.309090852
h00400,2011,187,0,0,153.4536892,,,1
h00401,2011,187,81.42761905,0,495.6885932,1,,0.505343683
h00406,2011,187,2924.172794,0,1175.181069,1,,0.394359263
h00407,2011,187,0,0,27.8307888,,,1
h00120,2011,187,444.4444444,625,4187.534322,1,1,0.646915482
s01178,2011,187,983.8021041,5788.182272,3776.074628,0.809757149,0.76220188,0.382923308
s01179,2011,187,0,487.5,10092.13396,,1,0.325451489
h01917,2011,187,425.81,0,0,1,,
s01125,2011,187,1322.532549,8318.040198,1856.148192,0.508894853,0.256411568,0.448213982
h01915,2011,187,3750,0,0,1,,
s01170,2011,187,6217.109045,0,5305.638337,0.315903707,,0.255188048
s01171,2011,187,375,0,3904.960091,1,,0.249346527
h01990,2011,187,1868.332179,29275.8946,2664.482619,0.976492391,0.415647443,0.17498521
s01124,2011,187,104.7295188,8107.496156,5117.392445,1,0.5291473,0.267834426
h05001,2011,187,0,0,27.8307888,,,1
s01175,2011,187,15000,961.5384615,40084.70884,1,1,0.99578244
s01176,2011,187,668.0903247,5032.496156,3672.626352,0.735628054,1,0.404005614
s01177,2011,187,16078.34711,0,78.125,0.872645213,,1
s00569,2011,187,5545.454545,0,638.6363636,1,,0.578019529
h02827,2011,187,0,50.094,24.64359869,,1,1
s00560,2011,187,3642.857143,1816.332044,0,0.569396386,1,
s00561,2011,187,0,4051.75,7541.973333,,0.974781743,0.545004031
s00562,2011,187,0,0,32.49812718,,,1
s00564,2011,187,3642.857143,0,0,0.569396386,,
s00565,2011,187,2593.966538,0,0,1,,
s00566,2011,187,11238.87201,0,2102.727273,0.689290036,,0.501193371
h04328,2011,187,0,0,527.0382684,,,0.340237644
h00961,2011,187,0,0,27.8307888,,,1
h02825,2011,187,7228.6425,0,0,0.596680721,,
h00068,2011,187,7500,953.7700725,0,1,0.385567644,
h03868,2011,187,0,0,937.5364698,,,0.942392361
s02480,2011,187,0,0,27.8307888,,,1
h00064,2011,187,11630.65476,0,0,0.922642708,,
h00065,2011,187,358.3333333,0,494.2546584,0.727420227,,1
h00066,2011,187,749.6944444,0,66.35294118,0.863469022,,1
h00067,2011,187,12891.315,0,0,1,,
h00060,2011,187,374.04125,0,0,1,,
h00061,2011,187,19795.9,0,36.05681086,0.995373428,,1
h00062,2011,187,694.4444444,0,208.0600963,1,,0.83105343
h00063,2011,187,6869.835699,0,948.6308707,0.323058267,,0.430663221
h00316,2011,187,366.0333333,855.9513225,5041.084008,1,0.35969572,0.569930675
h03569,2011,187,144.6,1326.9,196.76,1,0.621130353,1
h00314,2011,187,84.96972222,2860.356987,61027.85704,0.466982376,0.573588211,0.31513242
h00315,2011,187,752.6047188,1425.71,15002.34819,0.792897319,1,0.144321093
h00312,2011,187,1111.131944,1160.714286,2584.45964,0.520003,1,0.524575852
h00313,2011,187,31193.3344,0,3555.003807,0.086191772,,0.293792603
h00310,2011,187,3439.821429,2955.506275,12352.65352,1,0.682881329,0.570771693
h00311,2011,187,833.3333333,165134.7697,4635.884466,1,0.439194243,0.784582724
h03560,2011,187,0,38541.66625,150.6007326,,0.947406886,1
h03561,2011,187,0,0,27.8307888,,,1
s01288,2011,187,0,0,7195.360195,,,1
h03563,2011,187,17121.03239,0,1399.473684,0.154558316,,1
h03564,2011,187,0,0,52.47438749,,,0.501844553
h03565,2011,187,81910.1786,28.85714286,271183.1702,0.067624828,1,0.067005986
h03566,2011,187,0,3134.27104,0,,0.195569986,
h00319,2011,187,9988.4175,8735.628714,1679.6427,0.326563896,0.239911939,0.666376771
h00086,2011,187,2625,2625,261.4230092,1,1,0.530565628
h00087,2011,187,1500,21925.98913,5766.682881,1,0.745984969,0.895615041
h00084,2011,187,5314.157713,0,0,0.736082392,,
h00085,2011,187,1553.716684,3000,336.5954529,0.406536218,0.52,0.444439494
h00082,2011,187,0,1664.116667,27.13238289,,1,1
h00083,2011,187,18640.305,0,282.3529412,0.451788805,,1
h00081,2011,187,10201.81818,0,0,0.96121756,,
s00696,2011,187,0,6298.5,38.42213115,,1,1
h00966,2011,187,0,0,522.0854472,,,0.899069341
h01159,2011,187,129.8333333,23438.40951,5215.528604,1,0.343525886,0.181753696
h00088,2011,187,2635.75,0,0,1,,
h00089,2011,187,0,0,841.5981434,,,0.37326144
s01045,2011,187,0,0,361.8096306,,,1
h03241,2011,187,0,6770.063525,0,,0.196842617,
h04293,2011,187,0,0,27.8307888,,,1
h00700,2011,187,1,0,0,1,,
h04291,2011,187,735.2941176,875,1012.686558,1,1,0.597844963
h04290,2011,187,7637.178182,0,1024.791041,0.837388094,,0.710694789
h03964,2011,187,0,0,27.8307888,,,1
s00695,2011,187,8528.568333,0,0,0.561416681,,
h03960,2011,187,12687.498,0,681.8266254,0.621022773,,0.514753319
h03961,2011,187,0,0,222.2222222,,,1
h03962,2011,187,12000,0,0,1,,
h04298,2011,187,0,0,4020.002851,,,0.818617818
h01985,2011,187,1457.82,0,3970.14112,0.947057243,,0.666075508
h04724,2011,187,950.4333333,0,0,0.678303738,,
h03419,2011,187,0,1136.363636,7503.638164,,1,0.240465576
h03415,2011,187,0,0,78.3740641,,,0.559933963
h03416,2011,187,2189.622222,0,78.3740641,1,,0.559933963
h03417,2011,187,0,0,162.9525904,,,0.501531024
h02499,2011,187,27409.18,0,16090.34014,0.94728875,,0.485164739
h03413,2011,187,0,0,79.13808892,,,1
h03986,2011,187,33337.74315,18010.90686,2357.142857,0.427355528,0.735232956,0.537190083
